episode,ep_rew,ep_len
20706,-16.0,16
20707,-110.0,100
20708,-49.0,49
20709,-14.0,14
20710,-22.0,22
20711,-12.0,12
20712,-9.0,10
20713,-9.0,10
20714,-29.0,29
20715,-36.0,36
20716,-110.0,100
20717,-110.0,100
20718,-39.0,38
20719,-14.0,14
20720,-12.0,12
20721,-110.0,100
20722,-15.0,15
20723,-14.0,14
20724,-54.0,54
20725,-110.0,100
20726,-10.0,10
20727,-9.0,7
20728,-9.0,10
20729,-14.0,14
20730,-25.0,25
20731,-38.0,38
20732,-15.0,15
20733,-31.0,31
20734,-15.0,15
20735,-30.0,30
20736,-13.0,13
20737,-15.0,15
20738,-14.0,14
20739,-13.0,13
20740,-94.0,94
20741,-9.0,6
20742,-75.0,75
20743,-13.0,13
20744,-22.0,22
20745,-110.0,100
20746,-20.0,20
20747,-9.0,13
20748,-16.0,16
20749,-14.0,14
20750,-56.0,59
20751,-22.0,22
20752,-83.0,83
20753,-110.0,100
20754,-65.0,65
20755,-16.0,16
20756,-16.0,16
20757,-97.0,94
20758,-41.0,41
20759,-110.0,100
20760,-21.0,18
20761,-63.0,65
20762,-19.0,19
20763,-22.0,22
20764,-82.0,82
20765,-9.0,5
20766,-18.0,18
20767,-110.0,100
20768,-9.0,10
20769,-14.0,14
20770,-44.0,44
20771,-14.0,14
20772,-42.0,46
20773,-84.0,89
20774,-110.0,100
20775,-12.0,12
20776,-60.0,60
20777,-9.0,15
20778,-23.0,23
20779,-9.0,9
20780,-66.0,63
20781,-16.0,16
20782,-58.0,55
20783,-76.0,76
20784,-15.0,15
20785,-67.0,67
20786,-9.0,13
20787,-52.0,52
20788,-29.0,33
20789,-12.0,12
20790,-110.0,100
20791,-91.0,91
20792,-9.0,8
20793,-21.0,24
20794,-53.0,53
20795,-43.0,43
20796,-16.0,16
20797,-98.0,98
20798,-14.0,14
20799,-12.0,12
20800,-110.0,100
20801,-65.0,64
20802,-63.0,63
20803,-43.0,43
20804,-16.0,16
20805,-110.0,100
20806,-14.0,14
20807,-110.0,100
20808,-110.0,100
20809,-12.0,12
20810,-13.0,13
20811,-33.0,40
20812,-9.0,10
20813,-110.0,100
20814,-24.0,24
20815,-28.0,28
20816,-40.0,42
20817,-32.0,32
20818,-28.0,28
20819,-110.0,100
20820,-68.0,68
20821,-14.0,14
20822,-16.0,16
20823,-13.0,13
20824,-26.0,26
20825,-9.0,20
20826,-13.0,13
20827,-86.0,86
20828,-15.0,15
20829,-14.0,14
20830,-14.0,14
20831,-12.0,12
20832,-10.0,14
20833,-33.0,33
20834,-23.0,23
20835,-110.0,100
20836,-64.0,65
20837,-110.0,100
20838,-13.0,13
20839,-15.0,15
20840,-9.0,13
20841,-15.0,15
20842,-17.0,17
20843,-21.0,18
20844,-15.0,13
20845,-15.0,15
20846,-110.0,100
20847,-9.0,7
20848,-64.0,61
20849,-14.0,14
20850,-15.0,15
20851,-16.0,16
20852,-9.0,7
20853,-9.0,12
20854,-110.0,100
20855,-12.0,12
20856,-12.0,12
20857,-14.0,14
20858,-72.0,72
20859,-12.0,12
20860,-16.0,16
20861,-9.0,8
20862,-9.0,12
20863,-54.0,54
20864,-9.0,10
20865,-21.0,21
20866,-14.0,14
20867,-14.0,14
20868,-18.0,18
20869,-16.0,16
20870,-61.0,61
20871,-9.0,7
20872,-9.0,6
20873,-13.0,13
20874,-110.0,100
20875,-12.0,12
20876,-9.0,6
20877,-13.0,13
20878,-14.0,14
20879,-110.0,100
20880,-110.0,100
20881,-33.0,33
20882,-12.0,12
20883,-16.0,16
20884,-12.0,12
20885,-57.0,58
20886,-13.0,13
20887,-26.0,26
20888,-12.0,11
20889,-110.0,100
20890,-14.0,14
20891,-12.0,12
20892,-76.0,76
20893,-110.0,100
20894,-33.0,33
20895,-14.0,14
20896,-9.0,12
20897,-110.0,100
20898,-110.0,100
20899,-16.0,16
20900,-45.0,50
20901,-31.0,31
20902,-10.0,7
20903,-56.0,56
20904,-12.0,12
20905,-15.0,15
20906,-73.0,73
20907,-15.0,29
20908,-9.0,10
20909,-9.0,9
20910,-64.0,65
20911,-54.0,56
20912,-9.0,9
20913,-14.0,14
20914,-110.0,100
20915,-12.0,12
20916,-16.0,16
20917,-14.0,14
20918,-9.0,9
20919,-21.0,21
20920,-20.0,20
20921,-82.0,82
20922,-16.0,16
20923,-110.0,100
20924,-110.0,100
20925,-37.0,33
20926,-9.0,7
20927,-12.0,20
20928,-12.0,12
20929,-46.0,46
20930,-14.0,14
20931,-62.0,60
20932,-53.0,53
20933,-52.0,48
20934,-16.0,16
20935,-110.0,100
20936,-12.0,12
20937,-18.0,18
20938,-21.0,21
20939,-62.0,66
20940,-22.0,22
20941,-9.0,7
20942,-16.0,16
20943,-9.0,6
20944,-35.0,35
20945,-65.0,65
20946,-18.0,18
20947,-24.0,24
20948,-28.0,28
20949,-17.0,17
20950,-14.0,14
20951,-9.0,6
20952,-42.0,42
20953,-50.0,50
20954,-16.0,14
20955,-60.0,60
20956,-110.0,100
20957,-12.0,12
20958,-110.0,100
20959,-18.0,18
20960,-14.0,14
20961,-9.0,8
20962,-84.0,93
20963,-13.0,13
20964,-13.0,13
20965,-31.0,31
20966,-42.0,40
20967,-23.0,23
20968,-110.0,100
20969,-12.0,12
20970,-16.0,16
20971,-17.0,17
20972,-9.0,5
20973,-9.0,28
20974,-13.0,13
20975,-10.0,19
20976,-35.0,36
20977,-12.0,12
20978,-12.0,12
20979,-13.0,13
20980,-12.0,12
20981,-14.0,14
20982,-15.0,15
20983,-21.0,21
20984,-21.0,21
20985,-52.0,52
20986,-15.0,15
20987,-14.0,14
20988,-25.0,25
20989,-76.0,76
20990,-10.0,9
20991,-16.0,16
20992,-9.0,9
20993,-13.0,13
20994,-12.0,12
20995,-16.0,16
20996,-15.0,15
20997,-13.0,13
20998,-19.0,19
20999,-16.0,16
21000,-49.0,66
21001,-14.0,14
21002,-14.0,14
21003,-35.0,35
21004,-17.0,17
21005,-9.0,9
21006,-15.0,15
21007,-22.0,22
21008,-22.0,26
21009,-20.0,20
21010,-10.0,12
21011,-61.0,61
21012,-17.0,15
21013,-13.0,13
21014,-82.0,82
21015,-110.0,100
21016,-22.0,31
21017,-13.0,13
21018,-16.0,16
21019,-14.0,14
21020,-20.0,20
21021,-9.0,12
21022,-33.0,33
21023,-23.0,23
21024,-16.0,16
21025,-12.0,12
21026,-32.0,34
21027,-49.0,49
21028,-19.0,19
21029,-69.0,69
21030,-35.0,35
21031,-54.0,54
21032,-9.0,14
21033,-39.0,37
21034,-70.0,73
21035,-9.0,9
21036,-15.0,15
21037,-13.0,13
21038,-20.0,20
21039,-13.0,13
21040,-18.0,18
21041,-55.0,55
21042,-40.0,40
21043,-16.0,16
21044,-13.0,13
21045,-14.0,14
21046,-9.0,5
21047,-84.0,82
21048,-16.0,16
21049,-9.0,14
21050,-18.0,18
21051,-16.0,16
21052,-21.0,21
21053,-13.0,13
21054,-13.0,13
21055,-15.0,15
21056,-10.0,9
21057,-12.0,12
21058,-12.0,12
21059,-10.0,8
21060,-91.0,91
21061,-9.0,11
21062,-52.0,52
21063,-13.0,13
21064,-17.0,17
21065,-9.0,16
21066,-13.0,13
21067,-17.0,17
21068,-16.0,16
21069,-14.0,14
21070,-110.0,100
21071,-31.0,31
21072,-35.0,35
21073,-19.0,19
21074,-16.0,16
21075,-22.0,22
21076,-13.0,13
21077,-15.0,15
21078,-16.0,16
21079,-15.0,15
21080,-9.0,8
21081,-110.0,100
21082,-64.0,64
21083,-18.0,18
21084,-14.0,14
21085,-31.0,31
21086,-35.0,35
21087,-21.0,21
21088,-9.0,14
21089,-110.0,100
21090,-13.0,13
21091,-22.0,22
21092,-13.0,13
21093,-15.0,15
21094,-17.0,17
21095,-13.0,13
21096,-9.0,16
21097,-110.0,100
21098,-17.0,17
21099,-38.0,38
21100,-12.0,12
21101,-16.0,16
21102,-27.0,27
21103,-12.0,12
21104,-17.0,16
21105,-9.0,8
21106,-23.0,23
21107,-34.0,36
21108,-56.0,56
21109,-35.0,35
21110,-9.0,4
21111,-9.0,7
21112,-12.0,12
21113,-12.0,12
21114,-30.0,30
21115,-24.0,20
21116,-110.0,100
21117,-16.0,16
21118,-83.0,83
21119,-81.0,81
21120,-10.0,14
21121,-14.0,14
21122,-9.0,14
21123,-9.0,8
21124,-13.0,13
21125,-110.0,100
21126,-13.0,13
21127,-9.0,6
21128,-12.0,12
21129,-19.0,19
21130,-89.0,93
21131,-14.0,14
21132,-46.0,46
21133,-110.0,100
21134,-15.0,15
21135,-85.0,85
21136,-26.0,25
21137,-22.0,22
21138,-53.0,53
21139,-18.0,18
21140,-21.0,21
21141,-38.0,38
21142,-10.0,10
21143,-41.0,41
21144,-13.0,13
21145,-14.0,14
21146,-9.0,9
21147,-17.0,17
21148,-13.0,13
21149,-12.0,12
21150,-43.0,43
21151,-32.0,32
21152,-10.0,16
21153,-14.0,14
21154,-15.0,15
21155,-9.0,12
21156,-13.0,13
21157,-47.0,47
21158,-19.0,19
21159,-9.0,8
21160,-42.0,42
21161,-10.0,21
21162,-110.0,100
21163,-14.0,14
21164,-9.0,15
21165,-9.0,10
21166,-12.0,12
21167,-15.0,15
21168,-13.0,13
21169,-16.0,16
21170,-110.0,100
21171,-17.0,17
21172,-16.0,16
21173,-33.0,33
21174,-10.0,10
21175,-110.0,100
21176,-20.0,20
21177,-67.0,67
21178,-19.0,19
21179,-15.0,15
21180,-16.0,16
21181,-9.0,10
21182,-15.0,15
21183,-12.0,12
21184,-10.0,8
21185,-10.0,11
21186,-33.0,33
21187,-113.0,100
21188,-45.0,48
21189,-15.0,15
21190,-21.0,21
21191,-9.0,8
21192,-12.0,12
21193,-22.0,22
21194,-20.0,20
21195,-9.0,9
21196,-44.0,44
21197,-27.0,27
21198,-13.0,13
21199,-18.0,18
21200,-74.0,74
21201,-15.0,15
21202,-10.0,11
21203,-59.0,56
21204,-45.0,45
21205,-9.0,10
21206,-54.0,54
21207,-13.0,13
21208,-86.0,86
21209,-18.0,18
21210,-13.0,13
21211,-20.0,16
21212,-17.0,17
21213,-45.0,45
21214,-15.0,15
21215,-9.0,8
21216,-26.0,26
21217,-9.0,9
21218,-70.0,72
21219,-17.0,17
21220,-15.0,15
21221,-14.0,14
21222,-68.0,68
21223,-9.0,7
21224,-16.0,16
21225,-98.0,98
21226,-12.0,12
21227,-12.0,12
21228,-9.0,6
21229,-9.0,7
21230,-12.0,12
21231,-82.0,83
21232,-37.0,37
21233,-61.0,59
21234,-27.0,28
21235,-18.0,18
21236,-9.0,13
21237,-9.0,13
21238,-9.0,8
21239,-9.0,14
21240,-22.0,24
21241,-110.0,100
21242,-72.0,72
21243,-13.0,13
21244,-49.0,49
21245,-21.0,26
21246,-9.0,12
21247,-9.0,9
21248,-110.0,100
21249,-12.0,12
21250,-14.0,14
21251,-21.0,21
21252,-13.0,13
21253,-85.0,100
21254,-14.0,14
21255,-13.0,13
21256,-110.0,100
21257,-9.0,4
21258,-89.0,89
21259,-9.0,10
21260,-110.0,100
21261,-13.0,13
21262,-17.0,17
21263,-17.0,17
21264,-15.0,15
21265,-9.0,14
21266,-33.0,38
21267,-36.0,36
21268,-13.0,13
21269,-13.0,13
21270,-16.0,16
21271,-15.0,15
21272,-20.0,18
21273,-49.0,49
21274,-17.0,17
21275,-110.0,100
21276,-72.0,72
21277,-39.0,39
21278,-110.0,100
21279,-14.0,14
21280,-42.0,42
21281,-36.0,35
21282,-14.0,14
21283,-15.0,15
21284,-110.0,100
21285,-38.0,38
21286,-14.0,14
21287,-12.0,12
21288,-12.0,12
21289,-49.0,49
21290,-9.0,8
21291,-26.0,26
21292,-13.0,13
21293,-110.0,100
21294,-51.0,51
21295,-13.0,13
21296,-16.0,16
21297,-9.0,8
21298,-13.0,13
21299,-12.0,12
21300,-15.0,15
21301,-14.0,14
21302,-110.0,100
21303,-9.0,9
21304,-9.0,8
21305,-13.0,13
21306,-43.0,43
21307,-9.0,4
21308,-71.0,71
21309,-110.0,100
21310,-35.0,35
21311,-9.0,6
21312,-15.0,15
21313,-54.0,54
21314,-9.0,10
21315,-15.0,13
21316,-17.0,17
21317,-61.0,61
21318,-110.0,100
21319,-9.0,16
21320,-14.0,14
21321,-13.0,13
21322,-14.0,14
21323,-25.0,25
21324,-9.0,11
21325,-9.0,9
21326,-9.0,11
21327,-9.0,8
21328,-14.0,14
21329,-74.0,74
21330,-41.0,41
21331,-44.0,47
21332,-110.0,100
21333,-11.0,10
21334,-10.0,8
21335,-13.0,13
21336,-13.0,13
21337,-16.0,16
21338,-9.0,7
21339,-33.0,33
21340,-39.0,37
21341,-16.0,16
21342,-10.0,8
21343,-15.0,15
21344,-10.0,7
21345,-15.0,15
21346,-9.0,6
21347,-67.0,67
21348,-112.0,100
21349,-27.0,27
21350,-18.0,18
21351,-14.0,14
21352,-13.0,13
21353,-14.0,14
21354,-110.0,100
21355,-15.0,15
21356,-29.0,29
21357,-15.0,15
21358,-16.0,20
21359,-110.0,100
21360,-21.0,21
21361,-19.0,19
21362,-16.0,15
21363,-14.0,14
21364,-15.0,15
21365,-15.0,15
21366,-14.0,14
21367,-74.0,74
21368,-13.0,13
21369,-15.0,19
21370,-9.0,11
21371,-18.0,18
21372,-10.0,20
21373,-13.0,13
21374,-15.0,15
21375,-19.0,19
21376,-14.0,14
21377,-9.0,17
21378,-9.0,9
21379,-9.0,6
21380,-36.0,36
21381,-9.0,6
21382,-85.0,85
21383,-9.0,8
21384,-9.0,9
21385,-9.0,7
21386,-9.0,11
21387,-39.0,43
21388,-9.0,12
21389,-9.0,10
21390,-18.0,18
21391,-20.0,20
21392,-15.0,15
21393,-110.0,100
21394,-27.0,27
21395,-12.0,12
21396,-9.0,8
21397,-110.0,100
21398,-56.0,51
21399,-110.0,100
21400,-110.0,100
21401,-16.0,16
21402,-9.0,9
21403,-14.0,14
21404,-16.0,16
21405,-66.0,66
21406,-78.0,78
21407,-110.0,100
21408,-14.0,14
21409,-19.0,19
21410,-18.0,18
21411,-13.0,13
21412,-15.0,15
21413,-13.0,13
21414,-12.0,12
21415,-14.0,14
21416,-16.0,16
21417,-9.0,9
21418,-12.0,12
21419,-63.0,63
21420,-13.0,13
21421,-48.0,50
21422,-14.0,14
21423,-13.0,13
21424,-25.0,21
21425,-13.0,13
21426,-14.0,14
21427,-13.0,13
21428,-14.0,14
21429,-14.0,14
21430,-110.0,100
21431,-91.0,91
21432,-15.0,15
21433,-13.0,13
21434,-9.0,8
21435,-13.0,13
21436,-30.0,30
21437,-9.0,6
21438,-9.0,6
21439,-14.0,14
21440,-110.0,100
21441,-14.0,14
21442,-23.0,23
21443,-110.0,100
21444,-20.0,20
21445,-21.0,21
21446,-21.0,22
21447,-37.0,37
21448,-110.0,100
21449,-20.0,20
21450,-9.0,8
21451,-17.0,17
21452,-18.0,18
21453,-16.0,16
21454,-15.0,15
21455,-9.0,8
21456,-41.0,41
21457,-14.0,14
21458,-9.0,7
21459,-25.0,25
21460,-18.0,15
21461,-90.0,90
21462,-110.0,100
21463,-9.0,12
21464,-9.0,5
21465,-69.0,69
21466,-9.0,12
21467,-15.0,15
21468,-21.0,21
21469,-17.0,17
21470,-13.0,13
21471,-94.0,94
21472,-13.0,13
21473,-17.0,17
21474,-17.0,17
21475,-15.0,15
21476,-19.0,19
21477,-17.0,17
21478,-15.0,15
21479,-9.0,7
21480,-38.0,39
21481,-9.0,6
21482,-9.0,9
21483,-14.0,14
21484,-13.0,13
21485,-16.0,16
21486,-14.0,14
21487,-12.0,12
21488,-63.0,63
21489,-37.0,37
21490,-23.0,23
21491,-14.0,14
21492,-16.0,16
21493,-13.0,13
21494,-13.0,13
21495,-15.0,15
21496,-74.0,75
21497,-10.0,9
21498,-18.0,18
21499,-17.0,17
21500,-32.0,32
21501,-18.0,18
21502,-15.0,15
21503,-13.0,13
21504,-14.0,14
21505,-9.0,10
21506,-66.0,66
21507,-89.0,89
21508,-9.0,6
21509,-78.0,78
21510,-18.0,18
21511,-9.0,17
21512,-13.0,13
21513,-9.0,7
21514,-9.0,7
21515,-86.0,86
21516,-15.0,15
21517,-9.0,8
21518,-16.0,16
21519,-12.0,12
21520,-16.0,16
21521,-14.0,14
21522,-110.0,100
21523,-110.0,100
21524,-43.0,43
21525,-13.0,13
21526,-15.0,15
21527,-13.0,13
21528,-12.0,12
21529,-18.0,18
21530,-110.0,100
21531,-16.0,16
21532,-9.0,10
21533,-40.0,40
21534,-110.0,100
21535,-15.0,15
21536,-23.0,23
21537,-92.0,92
21538,-53.0,53
21539,-15.0,15
21540,-83.0,83
21541,-15.0,15
21542,-110.0,100
21543,-20.0,20
21544,-9.0,8
21545,-14.0,14
21546,-14.0,14
21547,-16.0,16
21548,-13.0,13
21549,-13.0,13
21550,-50.0,50
21551,-31.0,28
21552,-14.0,14
21553,-78.0,80
21554,-92.0,92
21555,-10.0,34
21556,-84.0,84
21557,-78.0,78
21558,-42.0,42
21559,-28.0,28
21560,-15.0,15
21561,-69.0,69
21562,-9.0,11
21563,-43.0,43
21564,-23.0,23
21565,-110.0,100
21566,-41.0,41
21567,-15.0,15
21568,-62.0,62
21569,-9.0,7
21570,-9.0,9
21571,-12.0,12
21572,-65.0,60
21573,-72.0,72
21574,-14.0,14
21575,-12.0,12
21576,-36.0,36
21577,-9.0,10
21578,-15.0,15
21579,-10.0,11
21580,-12.0,12
21581,-15.0,15
21582,-14.0,14
21583,-10.0,8
21584,-110.0,100
21585,-9.0,6
21586,-12.0,12
21587,-12.0,12
21588,-12.0,12
21589,-29.0,31
21590,-24.0,24
21591,-14.0,14
21592,-84.0,84
21593,-18.0,18
21594,-110.0,100
21595,-14.0,14
21596,-26.0,26
21597,-9.0,8
21598,-110.0,100
21599,-15.0,13
21600,-36.0,36
21601,-14.0,14
21602,-9.0,5
21603,-110.0,100
21604,-9.0,8
21605,-33.0,33
21606,-42.0,42
21607,-15.0,18
21608,-14.0,14
21609,-48.0,48
21610,-9.0,7
21611,-9.0,11
21612,-44.0,44
21613,-17.0,17
21614,-47.0,47
21615,-12.0,12
21616,-110.0,100
21617,-9.0,9
21618,-110.0,100
21619,-9.0,10
21620,-17.0,20
21621,-13.0,13
21622,-12.0,12
21623,-13.0,13
21624,-21.0,21
21625,-19.0,19
21626,-41.0,46
21627,-18.0,15
21628,-43.0,43
21629,-13.0,13
21630,-23.0,23
21631,-68.0,68
21632,-9.0,12
21633,-9.0,10
21634,-9.0,11
21635,-16.0,16
21636,-17.0,17
21637,-15.0,15
21638,-16.0,16
21639,-20.0,20
21640,-40.0,43
21641,-91.0,91
21642,-17.0,21
21643,-88.0,83
21644,-9.0,14
21645,-49.0,57
21646,-9.0,10
21647,-9.0,21
21648,-110.0,100
21649,-14.0,14
21650,-13.0,13
21651,-9.0,8
21652,-13.0,13
21653,-23.0,23
21654,-110.0,100
21655,-49.0,46
21656,-13.0,13
21657,-16.0,16
21658,-19.0,19
21659,-15.0,15
21660,-85.0,85
21661,-12.0,12
21662,-9.0,13
21663,-24.0,24
21664,-28.0,22
21665,-110.0,100
21666,-9.0,10
21667,-15.0,15
21668,-26.0,26
21669,-17.0,17
21670,-110.0,100
21671,-15.0,15
21672,-19.0,19
21673,-9.0,7
21674,-15.0,15
21675,-14.0,14
21676,-22.0,22
21677,-17.0,17
21678,-19.0,19
21679,-9.0,6
21680,-9.0,7
21681,-22.0,22
21682,-90.0,90
21683,-9.0,21
21684,-14.0,14
21685,-32.0,32
21686,-48.0,48
21687,-10.0,9
21688,-15.0,15
21689,-13.0,13
21690,-9.0,9
21691,-9.0,13
21692,-110.0,100
21693,-51.0,51
21694,-37.0,37
21695,-110.0,100
21696,-46.0,44
21697,-13.0,13
21698,-21.0,18
21699,-13.0,13
21700,-12.0,12
21701,-110.0,100
21702,-12.0,12
21703,-12.0,12
21704,-13.0,13
21705,-56.0,56
21706,-9.0,6
21707,-69.0,74
21708,-14.0,14
21709,-9.0,5
21710,-98.0,98
21711,-13.0,10
21712,-11.0,11
21713,-9.0,6
21714,-9.0,6
21715,-15.0,15
21716,-19.0,19
21717,-9.0,11
21718,-21.0,21
21719,-84.0,84
21720,-23.0,23
21721,-110.0,100
21722,-18.0,18
21723,-18.0,18
21724,-25.0,31
21725,-41.0,41
21726,-110.0,100
21727,-29.0,29
21728,-9.0,7
21729,-13.0,13
21730,-12.0,12
21731,-16.0,16
21732,-20.0,20
21733,-110.0,100
21734,-27.0,27
21735,-17.0,17
21736,-17.0,17
21737,-74.0,80
21738,-17.0,17
21739,-32.0,32
21740,-17.0,17
21741,-29.0,29
21742,-66.0,78
21743,-9.0,28
21744,-67.0,69
21745,-9.0,7
21746,-16.0,16
21747,-33.0,36
21748,-19.0,19
21749,-9.0,5
21750,-12.0,12
21751,-16.0,20
21752,-16.0,25
21753,-16.0,16
21754,-110.0,100
21755,-14.0,14
21756,-14.0,14
21757,-13.0,13
21758,-9.0,8
21759,-12.0,12
21760,-10.0,9
21761,-110.0,100
21762,-16.0,16
21763,-79.0,77
21764,-51.0,51
21765,-70.0,75
21766,-9.0,7
21767,-82.0,82
21768,-69.0,69
21769,-69.0,73
21770,-12.0,12
21771,-110.0,100
21772,-9.0,9
21773,-14.0,14
21774,-14.0,14
21775,-59.0,59
21776,-44.0,44
21777,-12.0,12
21778,-78.0,82
21779,-64.0,60
21780,-37.0,36
21781,-17.0,17
21782,-9.0,19
21783,-60.0,60
21784,-16.0,16
21785,-24.0,24
21786,-25.0,25
21787,-14.0,14
21788,-13.0,13
21789,-31.0,31
21790,-59.0,59
21791,-40.0,40
21792,-67.0,67
21793,-69.0,69
21794,-9.0,7
21795,-80.0,80
21796,-12.0,12
21797,-14.0,14
21798,-27.0,27
21799,-48.0,48
21800,-110.0,100
21801,-18.0,18
21802,-14.0,14
21803,-13.0,13
21804,-13.0,13
21805,-12.0,12
21806,-13.0,13
21807,-32.0,32
21808,-36.0,34
21809,-25.0,25
21810,-14.0,14
21811,-40.0,40
21812,-110.0,100
21813,-92.0,92
21814,-96.0,96
21815,-16.0,16
21816,-48.0,48
21817,-24.0,24
21818,-14.0,14
21819,-59.0,57
21820,-20.0,20
21821,-14.0,14
21822,-73.0,73
21823,-17.0,16
21824,-9.0,14
21825,-9.0,7
21826,-26.0,26
21827,-16.0,13
21828,-22.0,22
21829,-13.0,13
21830,-13.0,13
21831,-76.0,76
21832,-19.0,19
21833,-28.0,28
21834,-29.0,29
21835,-110.0,100
21836,-24.0,26
21837,-17.0,17
21838,-12.0,12
21839,-16.0,16
21840,-13.0,13
21841,-69.0,69
21842,-14.0,14
21843,-110.0,100
21844,-18.0,18
21845,-9.0,14
21846,-88.0,87
21847,-13.0,13
21848,-9.0,10
21849,-13.0,13
21850,-45.0,45
21851,-9.0,11
21852,-110.0,100
21853,-15.0,15
21854,-12.0,12
21855,-14.0,14
21856,-14.0,14
21857,-22.0,22
21858,-15.0,15
21859,-54.0,54
21860,-9.0,6
21861,-9.0,6
21862,-37.0,37
21863,-9.0,12
21864,-14.0,14
21865,-17.0,21
21866,-9.0,6
21867,-14.0,14
21868,-14.0,14
21869,-52.0,52
21870,-13.0,13
21871,-110.0,100
21872,-110.0,100
21873,-41.0,39
21874,-9.0,13
21875,-24.0,24
21876,-12.0,12
21877,-110.0,100
21878,-15.0,15
21879,-12.0,12
21880,-154.0,81
21881,-30.0,30
21882,-9.0,9
21883,-110.0,100
21884,-13.0,13
21885,-36.0,36
21886,-110.0,100
21887,-9.0,6
21888,-12.0,12
21889,-83.0,83
21890,-19.0,19
21891,-13.0,13
21892,-12.0,10
21893,-18.0,18
21894,-9.0,5
21895,-45.0,45
21896,-13.0,13
21897,-110.0,100
21898,-14.0,14
21899,-15.0,15
21900,-13.0,13
21901,-9.0,13
21902,-38.0,38
21903,-13.0,13
21904,-9.0,10
21905,-15.0,15
21906,-110.0,100
21907,-27.0,26
21908,-15.0,15
21909,-16.0,16
21910,-25.0,27
21911,-14.0,13
21912,-96.0,96
21913,-61.0,61
21914,-54.0,54
21915,-16.0,16
21916,-20.0,20
21917,-39.0,39
21918,-24.0,26
21919,-16.0,16
21920,-12.0,12
21921,-15.0,15
21922,-56.0,56
21923,-25.0,25
21924,-13.0,13
21925,-13.0,13
21926,-14.0,14
21927,-12.0,12
21928,-110.0,100
21929,-34.0,34
21930,-9.0,10
21931,-56.0,56
21932,-15.0,15
21933,-12.0,12
21934,-36.0,36
21935,-57.0,57
21936,-14.0,14
21937,-9.0,13
21938,-17.0,17
21939,-18.0,18
21940,-9.0,6
21941,-12.0,12
21942,-14.0,14
21943,-9.0,10
21944,-9.0,7
21945,-9.0,10
21946,-35.0,35
21947,-9.0,7
21948,-9.0,9
21949,-70.0,71
21950,-29.0,29
21951,-62.0,62
21952,-28.0,25
21953,-13.0,13
21954,-110.0,100
21955,-16.0,16
21956,-34.0,34
21957,-9.0,10
21958,-13.0,13
21959,-12.0,12
21960,-9.0,6
21961,-10.0,17
21962,-110.0,100
21963,-17.0,17
21964,-110.0,100
21965,-13.0,13
21966,-49.0,53
21967,-12.0,12
21968,-97.0,97
21969,-15.0,15
21970,-15.0,15
21971,-51.0,51
21972,-11.0,12
21973,-72.0,70
21974,-12.0,12
21975,-20.0,21
21976,-14.0,14
21977,-14.0,14
21978,-9.0,5
21979,-35.0,35
21980,-18.0,18
21981,-12.0,12
21982,-36.0,36
21983,-67.0,70
21984,-46.0,46
21985,-14.0,14
21986,-110.0,100
21987,-9.0,7
21988,-110.0,100
21989,-78.0,75
21990,-9.0,8
21991,-42.0,42
21992,-110.0,100
21993,-70.0,70
21994,-12.0,12
21995,-110.0,100
21996,-21.0,21
21997,-110.0,100
21998,-9.0,9
21999,-9.0,9
22000,-9.0,8
22001,-24.0,24
22002,-9.0,8
22003,-9.0,7
22004,-19.0,19
22005,-110.0,100
22006,-17.0,17
22007,-48.0,48
22008,-41.0,41
22009,-110.0,100
22010,-14.0,14
22011,-9.0,4
22012,-23.0,23
22013,-13.0,13
22014,-25.0,25
22015,-20.0,20
22016,-13.0,13
22017,-9.0,8
22018,-68.0,68
22019,-10.0,9
22020,-56.0,56
22021,-9.0,6
22022,-14.0,14
22023,-13.0,13
22024,-28.0,28
22025,-67.0,67
22026,-110.0,100
22027,-9.0,8
22028,-15.0,15
22029,-9.0,7
22030,-13.0,13
22031,-95.0,94
22032,-22.0,22
22033,-9.0,11
22034,-10.0,7
22035,-12.0,12
22036,-20.0,20
22037,-9.0,8
22038,-16.0,16
22039,-110.0,100
22040,-13.0,13
22041,-9.0,6
22042,-89.0,89
22043,-20.0,20
22044,-21.0,18
22045,-34.0,35
22046,-82.0,82
22047,-9.0,8
22048,-24.0,22
22049,-9.0,21
22050,-28.0,28
22051,-32.0,32
22052,-32.0,32
22053,-19.0,19
22054,-73.0,73
22055,-110.0,100
22056,-15.0,15
22057,-18.0,17
22058,-12.0,12
22059,-12.0,12
22060,-9.0,13
22061,-22.0,17
22062,-110.0,100
22063,-39.0,46
22064,-50.0,50
22065,-9.0,4
22066,-60.0,61
22067,-21.0,21
22068,-15.0,15
22069,-10.0,7
22070,-70.0,71
22071,-32.0,35
22072,-110.0,100
22073,-25.0,25
22074,-19.0,19
22075,-58.0,58
22076,-14.0,14
22077,-47.0,47
22078,-14.0,14
22079,-13.0,13
22080,-19.0,19
22081,-110.0,100
22082,-40.0,40
22083,-49.0,49
22084,-14.0,14
22085,-44.0,42
22086,-16.0,16
22087,-12.0,12
22088,-15.0,15
22089,-9.0,8
22090,-14.0,14
22091,-92.0,91
22092,-13.0,13
22093,-72.0,72
22094,-14.0,14
22095,-15.0,15
22096,-12.0,12
22097,-18.0,18
22098,-18.0,18
22099,-110.0,100
22100,-77.0,81
22101,-18.0,18
22102,-14.0,14
22103,-74.0,78
